apotheke,apotheke_plz,apotheke_stadt,name,bezeichnung,genetik,thc,cbd,preis_pro_gramm,verfuegbarkeit,produkt_url
Cannabisapo24,86150,Augsburg,The Soap,MediproCan Frosty Peaks 28/1 SO,Hybrid Sativa Dominant,28%,1%,"5,39 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/mediprocan_frosty_peaks_28_1-the_soap?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Wedding Crasher,N!CE 33/1 WCR,Hybrid Indica Dominant,33%,1%,"6,24 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/n_ce_33_1_wcr-wedding_crasher?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Frosted Lemon Angel,Weeco 27/1 FLA,Hybrid,27%,1%,"5,41 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/weeco_27_1_fla-frosted_lemon_angel?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Sensi Double Kush,Wellford Aquaponic 24/1 SDK,Indica,24%,1%,"5,65 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/wellford_aquaponic_24_1_sdk-sensi_double_kush?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Garlic Skittlez,Cannabis flos 27/1 CGD,Hybrid Indica Dominant,27%,1%,"5,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannabis_flos_27_1_cgd-garlic_z?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Moonbow 112 IX,Demecan Core Moonbow 27:1,Hybrid,25%,1%,"6,43 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/demecan_core_moonbow_27_1-moonbow_112_ix?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Rainbow Pavé,DrWatson 26 RP AUS,Hybrid Sativa Dominant,26%,1%,"4,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/drwatson_26_aus-rainbow_pav_?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Strawberry Guava,Greenseal 33/1 SGU,Hybrid Indica Dominant,33%,1%,"6,27 €/g",NEU,https://greenmedical.health/de/cannabis/flower/greenseal_33_1_sgu-strawberry_guava?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Ice Burn,IUVO 24/1 OC,Indica,24%,1%,"7,74 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/iuvo_24_1_oc-ice_burn?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Strawberry Cookies,Remexian 24/1 PRT SCK,Sativa,24%,<1%,"4,63 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/remexian_24_1_prt_sck-strawberry_cookies?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Sherb Fritter,THC AKUT OHS 25,Hybrid Indica Dominant,25%,1%,"4,76 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/thc_akut_ohs_25-sherb_fritter?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Carbon Fiber,22/1 Amici CF,Hybrid,22%,1%,"5,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/22_1_amici_cf-carbon_fiber?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Cereal Milk,26/1 Amici CM,Hybrid Indica Dominant,26%,1%,"5,70 €/g",NEU,https://greenmedical.health/de/cannabis/flower/26_1_amici_cm-cereal_milk?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Hokuzai,aleph Red 27/1,Hybrid,28%,<1%,"7,26 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/aleph_red_27_1-hokuzai?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,White Widow,AMP Classic 18/1,Hybrid,18%,<1%,"4,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/amp-classic-18-1-white-widow?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Karel's Haze,APEX KHZ-PT31,Hybrid Sativa Dominant,31%,1%,"6,78 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/apex_khz_pt31-karel_s_haze?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Balanced Caramel,Balancial PT S1,Hybrid,6%,8%,"5,39 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/balancial_pt_s1-balanced_caramel?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Cinderella Mintz,Buuo 30/1 CNM,Hybrid,30%,1%,"5,34 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/buuo_30_1_cnm-cinderella_mintz?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Rainbow Pavé,Ceres RP 29/1,Hybrid,29%,1%,"5,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/ceres_rp_29_1-rainbow_pav_?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Medellin,Cookies 26/1 MD,Indica,26%,1%,"5,45 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cookies_26_1_md-medellin?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Gas Face,Demecan PG Epic Drop 30:1,Hybrid,30%,1%,"7,39 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/demecan_pg_epic_drop_30_1-gas_face?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Minty Cookies,enua 33/1 PS3 CA MYC,Hybrid,33%,1%,"5,97 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/enua_33_1_ps3_ca_myc-minty_cookies?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Cherry Mints,Luana 28/1 CM,Hybrid,28%,1%,"5,71 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/luana_28_1_cm-cherry_mints?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Citrus Spritz,Remexian 30/1 PGF CIS,Hybrid,30%,<1%,"4,76 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/remexian_30_1_pgf_cis-citrus_spritz?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Warlock CBD,Tilray THC10:CBD10 Warlock No.2,Hybrid,9.9%,9.2%,"13,09 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/tilray-thc10-cbd10-no-2-warlock-cbd?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Honey Biscotti,TREATZ HB 29/1,Hybrid Indica Dominant,29%,1%,"6,97 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/treatz_hb_29_1-honey_biscotti?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Amnesia Balanced DNF,aleph Water 5/13,Hybrid,5%,13%,"6,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/aleph_water_5_13-amnesia_balanced_dnf?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Boom Voyage,Buuo 23/1 BV,Hybrid Indica Dominant,23%,1%,"4,47 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/buuo_23_1_bv-boom_voyage?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Lemon Sorbet,Daily Special 21/1 LES,Hybrid,21%,1%,"5,24 €/g",NEU,https://greenmedical.health/de/cannabis/flower/daily_special_21_1_les-lemon_sorbet?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,El Gordo,Khiron ELG 33/1,Hybrid Indica Dominant,33%,<1%,"5,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/khiron_elg_33_1-el_gordo?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Tiger Cake,Khiron TC 30/1,Hybrid,30%,<1%,"6,54 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/khiron_tc_30_1-tiger_cake?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,White Walker,N!CE 25/1 WW,Hybrid,25%,1%,"5,34 €/g",NEU,https://greenmedical.health/de/cannabis/flower/n_ce_25_1_ww-white_walker?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,High Octane 94,Remexian 33/1 BBR HOT,Hybrid Indica Dominant,33%,1%,"5,97 €/g",NEU,https://greenmedical.health/de/cannabis/flower/remexian_33_1_bbr_hot-high_octane_94?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Scented Marker,420 Evolution 33/1 CA SCM,Hybrid Indica Dominant,33%,1%,"9,64 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/420_evolution_33_1_ca_scm-scented_marker?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Space Cake,AVAAY 31/1 SPC,Hybrid,31%,1%,"9,27 €/g",NEU,https://greenmedical.health/de/cannabis/flower/avaay_31_1_spc-space_cake?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Jack Herer,Balancial 22/1 PT S1 JH,Hybrid,22%,1%,"4,76 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/balancial_22_1_pt_s1_jh-jack_herer?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Pinewood Kush,Coyote Valley 22/1 PWK,Hybrid,22%,1%,"3,97 €/g",NEU,https://greenmedical.health/de/cannabis/flower/coyote_valley_22_1_pwk-pinewood_kush?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Splitter Jelato,enua 30/1 SJ CA,Hybrid Indica Dominant,30%,0.1%,"6,31 €/g",NEU,https://greenmedical.health/de/cannabis/flower/enua_30_1_sj_ca-splitter_jelato?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Gelato x Orange Cake (GLOC),LOT 420 GLOC,Hybrid,28%,1%,"8,92 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/lot_420_gloc-gelato_x_orange_cake_gloc_?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,8-Ball Kush,Materia 8BK 30/1,Hybrid Indica Dominant,30%,1%,"4,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/materia_8bk_30_1-8_ball_kush?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Tiger Cake,The BC Green TCK 30/1,Hybrid Indica Dominant,30%,<1%,"5,93 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/the_bc_green_tck_30_1-tiger_cake?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Humboldt Poundcake,Upstate 26/1 HP,Hybrid,26%,1%,"4,70 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/upstate_26_1_hp-humboldt_poundcake?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Hokuzai,aleph Red 30/1,Hybrid,30%,<1%,"7,53 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/aleph_red_30_1-hokuzai?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Heavy Eyes,Cookies 2.0 31/1 HE,Hybrid Indica Dominant,31%,1%,"8,91 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cookies_2_0_31_1-heavy_eyes?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Afgan Bubba Kush,enua 33/1 ABK CA,Hybrid,33%,1%,"6,78 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/enua_33_1_abk_ca-tropical_meltdown?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Lemonatti,HiDealz 24/1 MS Smalls,Hybrid,24%,1%,"4,25 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/hidealz_24_1_ms_smalls-lemonatti?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Grape Hubba Bubba,Remexian 33/1 CIV GHB,Hybrid Indica Dominant,33%,1%,"6,53 €/g",NEU,https://greenmedical.health/de/cannabis/flower/remexian_33_1_civ_ghb-grape_hubba_bubba?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Sticky Bomb Liberty City,Coyote Valley 16/1 SBLI,Hybrid Indica Dominant,16%,1%,"3,92 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/coyote_valley_16_1_sbli-sticky_bomb_liberty_city?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Pineapple Krush,Remexian 24/1 TCG,Hybrid,24%,1%,"4,51 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/remexian_24_1_tcg-pineapple_krush?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Tropical Cream Cake,Cannamedical Indica Light ZAF,Hybrid Indica Dominant,15%,1%,"5,24 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_indica_light_zaf-tropical_cream_cake?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Bubblegumz,Cookies 2.0 28/1,Hybrid,28%,1%,"8,56 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cookies_2_0_28_1-bubblegumz?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Banana Runtz,CRQSH BNTZ 30/1,Hybrid Indica Dominant,30%,1%,"7,45 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/crqsh_bntz_30_1-banana_runtz?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Cush N Smoke,enua 30/1 CNS CA,Hybrid,30%,1%,"5,71 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/enua_30_1_cns_ca-cush_n_smoke?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Lilac Mandarin,Huala 25/1 UK LCM,Hybrid Indica Dominant,25%,1%,"4,88 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/huala_25_1_uk_lcm-lilac_mandarin?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Black Amber,BRIAH Cannabis 28/1 BKA,Hybrid,28%,1%,"5,43 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/briah_cannabis_28_1_bka-black_amber?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Mintwave,Cannamedical Indica Ultra SM,Hybrid Indica Dominant,28%,1%,"5,66 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_indica_ultra_sm-mintwave?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Gas Monkey,CRQSH GKY 30/1,Hybrid Indica Dominant,30%,1%,"6,99 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/crqsh_gky_30_1-gas_monkey?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,El Gordo,Khiron ELG 30/1,Hybrid Indica Dominant,30%,1%,"7,97 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/khiron_elg_30_1-el_gordo?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Sugar Punch,Khiron SP 28/1,Hybrid,28%,<1%,"5,12 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/khiron_sp_28_1-sugar_punch?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Chem Cookies,Remexian 30/1 CHE,Hybrid Indica Dominant,31.5%,<1%,"5,19 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/remexian_30_1_che-chem_cookies?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Fight Club,Vertical 7 36/1 FCL,Hybrid,36%,1%,"8,48 €/g",NEU,https://greenmedical.health/de/cannabis/flower/vertical_7_36_1_fcl-fight_club?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Mochellow,ZOIKS 22/1 MOC,Hybrid,22%,<1%,"4,57 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/zoiks_22_1_moc-mochellow?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Khalifa Kush,AVAAY Khalifa 32/1 KK,Hybrid,32%,1%,"9,97 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/avaay_khalifa_32_1_kk-khalifa_kush?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Gelat Skyfloater,Cannamedical Indica Forte DK 22/1,Hybrid Indica Dominant,22%,1%,"5,95 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cannamedical_indica_forte_dk_22_1-gelat_skyfloater?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Blueberry Bananas,Cookies 2.0 26/1,Hybrid,26%,1%,"7,72 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/cookies_2_0-blueberry_bananas?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Splitter Jelato,enua 27/1 SJ CA,Hybrid Indica Dominant,27%,<1%,"5,71 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/enua_27_1_sj_ca-splitter_jelato?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,GMO Chem Mintz,N!CE 32/1 CHM,Hybrid Indica Dominant,32%,1%,"5,71 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/n_ce_32_1_chm-gmo_chem_mintz?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Chemdawg,Remexian 33/1 TRF CHD,Hybrid,33%,1%,"4,76 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/remexian_33_1_trf_chd-chemdog?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Moonlight Nectar,ZOIKS 31/1 MN,Hybrid Indica Dominant,31%,1%,"5,82 €/g",NEU,https://greenmedical.health/de/cannabis/flower/zoiks_31_1_mn-moonlight_nectar?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Atomic Sour Grapefruit,29/1 Amici AS,Indica,29%,1%,"6,77 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/29_1_amici_as-atomic_sour_grapefruit?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Mutant Tire Fire,APEX MTF 32/1,Hybrid Indica Dominant,32%,1%,"7,25 €/g",NEU,https://greenmedical.health/de/cannabis/flower/apex_mtf_32_1-kultivar_mutant_tire_fire?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,Lost Angel Afghan,BUUO 24/1 RP,Hybrid,24%,<1%,"4,47 €/g",Auf Lager,https://greenmedical.health/de/cannabis/flower/buuo_24_1_rp-lost_angel_afghan?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
Cannabisapo24,86150,Augsburg,-,Buuo 30/1 KBP Dragon Berry Kush,Hybrid Indica Dominant,30%,1%,"5,36 €/g",NEU,https://greenmedical.health/de/cannabis/flower/buuo_30_1_kbp_dragon_berry_kush-_?deliveryTarget=cGhhcm1hY3k6fDpkYjVkNDYzZi1lMjIyLTRiNWQtOTdmMy0wMzI2MmRjODEzNDc%3D#reviews
